hotel_id,type,name,address,rooms,grade,district,aga_division,local_authority,longitude,latitude
HOTEL_1210,Tourist Hotels,LAYA LEISURE - KUKULEGANGA,"AUSKVALLY,MOLAKAWA",64,UNRATED,Kalutara,Kalutara Pradeshiya Sabha,Baduraliya,80.233872,6.582918
HOTEL_1211,Tourist Hotels,KUMUDU VALLEY RESORT,"THALDEKA ROAD,NAINAMADAMA",10,UNRATED,Puttalam,Wennappuwa Pradeshiya Sabha,Wennappuwa Divisional Secretariat,79.840704,7.305658
HOTEL_1212,Tourist Hotels,LANKA PRINCESS HOTEL,"KALUWAMODARA,BERUWELA",94,UNRATED,Kalutara,Beruwala Pradeshiya Sabha,Beruwala Divisional Secretariat,79.989498,6.443611
HOTEL_1213,Tourist Hotels,RICHRON BEACH HOTEL,"BEACH ROAD,MARAWILA",25,UNRATED,Puttalam,Nattandiya Pradeshiya Sabha,Nattandiya Divisional Secretariat,79.81845,7.40603
HOTEL_1214,Tourist Hotels,LAWRENCE HILL PARADISE,"47,WAULAGODA MIDDLE ROAD,HIKKADUWA",14,UNRATED,Galle,Hikkaduwa,Hikkaduwa Divisional Secretariat,80.1012754,6.1346957
HOTEL_1215,Tourist Hotels,NAVRO BEACH RESORT,"NO.40,BEACH ROAD,PANADURA",24,UNRATED,Kalutara,Panadura Pradeshiya Sabha,Panadura Divisional Secretariat,79.902238,6.713466
HOTEL_1216,Tourist Hotels,HERITANCE AYURVEDA MAHAGEDARA,"GALLE ROAD,MORAGALLE,BERUWALA",64,UNRATED,Kalutara,Beruwala Pradeshiya Sabha,Beruwala Divisional Secretariat,79.985631,6.446616
HOTEL_1217,Tourist Hotels,THE TAMARIND TREE,"NO 1, ADIAMBALAMA ESTATE, YATIYANA, MINUWANGODA.",57,UNRATED,Gampaha,Katunayake-Seeduwa,Katana Divisional Secretariat,79.918624,7.182871
HOTEL_1218,Tourist Hotels,SILVAS BEACH HOTEL,"NO.16,ETHUKALA,NEGOMBO",17,UNRATED,Gampaha,Negombo,Negombo Divisional Secretariat,79.8365076,7.2336371
HOTEL_1219,Tourist Hotels,STAR DUST BEACH HOTEL,"ARUGAMBAY,POTTUVIL",11,UNRATED,Ampara,Ampara,Pottuvil Divisional Secretariat,81.831336,6.850021
HOTEL_1220,Tourist Hotels,OASIS BEACH RESORT,"31,PORUTOTA ROAD,ETHUKALA,NEGOMBO",40,UNRATED,Gampaha,Katunayake-Seeduwa,Negombo Divisional Secretariat,79.841527,7.239711
HOTEL_1221,Tourist Hotels,98 ACRES RESORT,"UVA GREENLANDS ESTATE,NAMUNUKULA ROAD,ELLA",28,UNRATED,Badulla,Ella Pradeshiya Sabha,Ella Divisional Secretariat,81.0602823,6.8712053
HOTEL_1222,Tourist Hotels,OCEAN BEACH CLUB,"PATUWATHA,DODANDUWA,HIKADUWA",16,UNRATED,Galle,Hikkaduwa,Hikkaduwa Divisional Secretariat,80.118766,6.116199
HOTEL_1223,Tourist Hotels,ORIENT HOTEL,"NO.12,DHARMAPALA MAWATHA,BANDARAWELA",35,UNRATED,Badulla,Bandarawela Pradeshiya Sabha,Bandarawela Divisional Secretariat,80.987658,6.833521
HOTEL_1224,Tourist Hotels,AMAGI LAGOON RESORT AND SPA,"640/82,COLOMBO ROAD,KURANA,NEGAMBO",22,UNRATED,Gampaha,Negombo,Negombo Divisional Secretariat,79.85484,7.190497
HOTEL_1225,Tourist Hotels,THE RAINFOREST,"ENSELWATTE ESTATE, DENIYAYA.",16,UNRATED,Matara,Kotapola Pradeshiya Sabha,Kotapola Divisional Secretariat,80.596512,6.389513
HOTEL_1226,Tourist Hotels,KAMILI BEACH VILLA,"NO.531,FIRST STATION ROAD,WASKADUWA,KALUTARA",24,UNRATED,Kalutara,Kalutara Pradeshiya Sabha,Kalutara Divisional Secretariat,79.940258,6.629886
HOTEL_1227,Tourist Hotels,STAR LIGHT HOTEL,"GALLE ROAD,80615,TALPE",14,UNRATED,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.271503,5.998994
HOTEL_0357,Tourist Hotels,RANDIYA HOTEL,"394/19A,MUDITHA MAWATHA,ANURADHAPURA",14,UNRATED,Anuradhapura,Anuradhapura,Anuradhapura East,80.418003,8.330308
HOTEL_1228,Tourist Hotels,P.T. GARDEN HOTEL,"NO.540A/4,SAMURDHI MAWATHA,WALGAMA,MALWANA",21,UNRATED,Gampaha,Biyagama Pradeshiya Sabha,Biyagama Divisional Secretariat,80.005875,6.963166
HOTEL_1229,Tourist Hotels,PEACOCK BEACH HOTEL LTD,"TISSA ROAD,HAMBANTOTA",111,UNRATED,Hambantota,Hambantota,Hambantota Divisional Secretariat,81.131521,6.133387
HOTEL_1230,Tourist Hotels,HOTEL PICTURESQUE,"NO:503,THEMBILIYANA ESTATE,DEHIOWITA",10,UNRATED,Kegalle,Dehiowita Pradeshiya Sabha,Dehiovita Divisional Secretariat,80.242826,6.965811
HOTEL_1231,Tourist Hotels,PRINCE HOTEL BANDARAWELA,"BADULLA ROAD,BINDUNUWEWA,BANDARAWELA",30,UNRATED,Badulla,Ella Pradeshiya Sabha,Ella Divisional Secretariat,81.009061,6.832354
HOTEL_1232,Tourist Hotels,QUEENS HOTEL,"NO:04,DALADA VEEDIYA,KANDY",67,UNRATED,Kandy,Kandy,Gagawata,80.638068,7.293287
HOTEL_1233,Tourist Hotels,RAMADA KATUNAYAKE,"842,NEGOMBO ROAD,SEEDUWA",56,UNRATED,Gampaha,Katana Pradeshiya Sabha,Katana Divisional Secretariat,79.881486,7.111464
HOTEL_1234,Tourist Hotels,PALM GROOVE HOLIDAY INN,"ARUGAMBAY,POTUVIL",23,UNRATED,Ampara,Ampara,Pottuvil Divisional Secretariat,81.828488,6.837743
HOTEL_1235,Tourist Hotels,PALM VILLAGE HOTEL,"262,OLD COLOMBO RD,USWETAKEIYAWA",50,UNRATED,Gampaha,Wattala Pradeshiya Sabha,Wattala Divisional Secretariat,79.860648,7.034292
HOTEL_1236,Tourist Hotels,HOTEL RANATHISARA,"NO:51,KANDY RD,NITTAMBUWA",12,UNRATED,Gampaha,Attanagalla Pradeshiya Sabha,Attanagalla Divisional Secretariat,80.096877,7.14695
HOTEL_1237,Tourist Hotels,HOTEL SUDU ARALIYA,"NEWTOWN,POLONNARUWA",104,UNRATED,Polonnaruwa,Polonnaruwa,Thamankaduwa Divisional Secretariat,80.993733,7.923266
HOTEL_1238,Tourist Hotels,HOTEL SUNSET BEACH,"NO.5, CARRON PLACE, LEWIS ROAD,NEGOMBO.",35,UNRATED,Gampaha,Negombo,Negombo Divisional Secretariat,79.839776,7.225328
HOTEL_1239,Tourist Hotels,HOTEL SUISSE,"NO:30,SANGARAJA MAWATHA,KANDY",90,UNRATED,Kandy,Kandy,Gagawata,80.642924,7.288387
HOTEL_1240,Tourist Hotels,TALALLA RETREAT CENTRE,"SAMPAYA HOUSE, TALALLA SOUTH, GANDARA.",32,UNRATED,Matara,Matara,Matara Divisional Secretariat,80.620954,5.943955
HOTEL_1241,Tourist Hotels,SERENE PAVILIONS,"NO20,UPALI MAWATHA,WADDUWA",15,UNRATED,Kalutara,Kalutara Pradeshiya Sabha,Panadura Divisional Secretariat,79.922221,6.671541
HOTEL_1242,Tourist Hotels,AVENRA BEACH HOTEL,"NO 714, NARIGAMA HIKKADUWA",62,UNRATED,Galle,Hikkaduwa,Hikkaduwa Divisional Secretariat,80.111157,6.123829
HOTEL_1243,Tourist Hotels,THE PRIVILEGE,"260,SAMANTHARA ROAD,MOLLIGODA,WADDUWA.",25,UNRATED,Kalutara,Panadura Pradeshiya Sabha,Panadura Divisional Secretariat,79.931298,6.653508
HOTEL_1244,Tourist Hotels,SEA GARDEN HOTEL,"ETHUKALA,NEGOMBO",27,UNRATED,Gampaha,Gampaha,Negombo Divisional Secretariat,79.857376,7.265322
HOTEL_1245,Tourist Hotels,THE ROCK,"60,UNIQUE VIEW RD,NUWARAELIYA",10,UNRATED,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.76234,6.963454
HOTEL_1246,Tourist Hotels,SARASA HOTEL,"937 KANDY ROAD,WEDAMULLA,KELANIYA",19,UNRATED,Gampaha,Gampaha,Kelaniya Divisional Secretariat,79.904795,6.968135
HOTEL_1247,Tourist Hotels,SANMALI BEACH HOTEL,"BEACH ROAD,MARAWILA",20,UNRATED,Puttalam,Puttalam Pradeshiya Sabha,Mahawa Divisional Secretariat,79.815459,7.41773
HOTEL_1248,Tourist Hotels,ROBINSON HOTEL,"82,TISSA ROAD,KATHARAGAMA",19,UNRATED,Moneragala,Hambantota,Katharagama Divisional Secretariat,81.329274,6.409072
HOTEL_1249,Tourist Hotels,RENUKA CITY HOTEL,"326,GALLE ROAD,COLOMBO 3",40,UNRATED,Colombo,Colombo,Colombo Divisional Secretariat,79.850427,6.908534
HOTEL_1250,Tourist Hotels,THE SWISS RESIDENCE,"NO:23,BAHIRAWAKANDA,KANDY",40,UNRATED,Kandy,Kandy,Gagawata,80.630297,7.297024
HOTEL_1251,Tourist Hotels,VILLA RANMENIKA,"GALLE ROAD, AHUNGALLA.",14,UNRATED,Galle,Galle,Balapitiya Divisional Secretariat,80.034545,6.308305
HOTEL_1252,Tourist Hotels,MICHELLE BOUTIQUE HOTEL,"432,GALLE ROAD,BALAPITIYA",10,UNRATED,Galle,Galle,Galle Divisional Secretariat,80.036511,6.263385
HOTEL_1253,Tourist Hotels,TREE OF LIFE,"YAHALATENNA,BARIGAMA,WERELLAGAMA,KANDY.",43,UNRATED,Kandy,Kandy,Harispattuwa Divisional Secretariat,80.576826,7.319187
HOTEL_1254,Tourist Hotels,CATAMARAN BEACH HOTEL,"NO: 209, LEWIS PLACE, NEGOMBO",46,UNRATED,Gampaha,Jaffna,Negombo Divisional Secretariat,79.84064,7.227908
HOTEL_1255,Tourist Hotels,MADULKELLE TEA & ECO LODGE,"RICHLAND ROAD, MADULKELLE.",11,UNRATED,Kandy,Kandy,Kandy Divisional Secretariat,80.723882,7.393303
HOTEL_1256,Tourist Hotels,EARLS REEF BERUWALA,"NO. 91/22,MARADANA ROAD,MORAGALLA,BERUWALA.",54,UNRATED,Kalutara,Beruwala Pradeshiya Sabha,Beruwala Divisional Secretariat,79.977927,6.453929
HOTEL_1257,Tourist Hotels,HOTEL GOODWOOD PLAZA,"CANADA FRIENDSHIP ROAD,KATUNAYAKE.",32,UNRATED,Gampaha,Katana Pradeshiya Sabha,Katana Divisional Secretariat,79.881579,7.16576
HOTEL_1258,Tourist Hotels,UGA BAY RESORT & SPA,"COCONUT BOARD ROAD,KALKUDAH,PASSIKUDAH.",48,UNRATED,Batticaloa,Kalkudha,Valaichchenai Divisional Secretariat,81.5593553,7.9267033
HOTEL_1259,Tourist Hotels,SAUNTER PARADISE HOTEL,"TRINCOMALEE ROAD, AWDANGAWA, KIMBISSA, HABARANA",10,UNRATED,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.724123,7.992861
HOTEL_1260,Tourist Hotels,OKRIN HOTEL,"NO 110,DETAGAMUWA,KATHARAGAMA",16,UNRATED,Moneragala,Katharagama,Katharagama Divisional Secretariat,81.324962,6.400263
HOTEL_1261,Tourist Hotels,JAFFNA HERITAGE HOTEL,"NO 195,TEMPLE ROAD,NALLUR,JAFFNA",10,UNRATED,Jaffna,Jaffna,Jaffna Divisional Secretariat,80.028005,9.670882
HOTEL_1262,Tourist Hotels,BUDDIMA SAMUDRA,"PUTTALAM ROAD,NIKAWERATIYA",14,UNRATED,Kurunegala,Nikaweratiya Pradeshiya Sabha,Nikaweratiya Divisional Secretariat,80.124388,7.738671
HOTEL_1263,Tourist Hotels,AMAARA SKY HOTEL,"72/22, A. B. DAMUNUPOLA MAWATHA, KANDY.",12,UNRATED,Kandy,Kandy,Kandy Divisional Secretariat,80.627342,7.292234
HOTEL_1264,Tourist Hotels,HOTEL SOBANA,"KIRIIBBANWEWA, SEVANAGALA, EMBILIPITIYA.",17,UNRATED,Ratnapura,Thanamalwila Pradeshiya Sabha,Sevanagala Divisional Secretariat,80.964044,6.384522
HOTEL_1265,Tourist Hotels,FRESCO WATER VILLA,"FRESCO WATER VILLA (PVT) LTD,SIGIRIYA ROAD,KIMBISSA",36,UNRATED,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.735044,7.945932
HOTEL_1266,Tourist Hotels,JUNGLE BEACH RESORT,"27TH KM POST, PULMUDEI ROAD, KUCHCHAVELI, TRINCOMALEE",48,UNRATED,Trincomalee,Kuchchaveli,Kuchchaveli Divisional Secretariat,81.135534,8.771857
HOTEL_1267,Tourist Hotels,AMAYA BEACH PASSIKUDAH,"NATIONAL HOLIDAY RESORT, PASSIKUDAH, KALKUDAH",126,UNRATED,Batticaloa,Kalkudha,Koralai Pattu Divisional Secretariat,81.569581,7.925952
HOTEL_1268,Tourist Hotels,SUBHAS HOTEL,"49, VICTORIA ROAD, JAFFNA",11,UNRATED,Jaffna,Jaffna,Jaffna Divisional Secretariat,80.016663,9.66635
HOTEL_1269,Tourist Hotels,HOTEL J,"331/1, LEWIS PLACE, NEGOMBO.",35,UNRATED,Gampaha,Negombo,Negombo Divisional Secretariat,79.841109,7.232976
HOTEL_1270,Tourist Hotels,SHELL COAST RESORT PVT LTD,"UVARY,PESALAI,MANNAR",11,UNRATED,Mannar,Jaffna,Jaffna Divisional Secretariat,79.824493,9.028711
HOTEL_1271,Tourist Hotels,THAPROBAN PAVILION RESORT & SPA,"YADDEHIMULLA, UNAWATUNA.",16,UNRATED,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.240417,6.009533
HOTEL_1272,Tourist Hotels,CAMELLIA RESORT & SPA,"AUDANGAWA, KIMBISSA, SIGIRIYA.",60,UNRATED,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.7348373,7.9952951
HOTEL_1273,Tourist Hotels,DUTCH BAY RESORTS,"DUTCH BAY ISLAND,KALPITIYA",17,UNRATED,Puttalam,Kalpitiya Pradeshiya Sabha,Kalpitiya Divisional Secretariat,79.75646,8.274467
HOTEL_1274,Tourist Hotels,ANILANA-EASTERN DEVELOPMENT ENTERPRISES,"NO.14,TOURISM DEVELOPMENT ZONE,PASSIKUDHA,KALKUDHA.",47,UNRATED,Batticaloa,Batticaloa,Batticaloa Divisional Secretariat,81.574945,7.925871
HOTEL_1275,Tourist Hotels,MAGAMPURA ECO VILLAGE RESORT,"KAWANTISSAPURA,KATARAGAMA ROAD,TISSAMAHARAMAYA",18,UNRATED,Hambantota,Thissamaharama,Thissamaharama Divisional Secretariat,81.322712,6.360924
HOTEL_1276,Tourist Hotels,GARTONS CAPE,"DENUWALA,AHANGAMA.",19,UNRATED,Galle,Weligama Pradeshiya Sabha,Weligama Divisional Secretariat,80.382426,5.965604
HOTEL_1277,Tourist Hotels,OAK RAY TEA BUSH,"PAHALA KADA VEEDIYA,RAMBODA",1,UNRATED,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.695354,7.057137
HOTEL_1278,Tourist Hotels,HOTEL EAST LAGOON,"MUNAI LANE,UPPODAI LAKE ROAD,SINNA UPPODAI,BATICALOA",45,UNRATED,Batticaloa,Batticaloa,Batticaloa Divisional Secretariat,81.704865,7.728728
HOTEL_1279,Tourist Hotels,PEARL CITY HOTEL,"NO.17,BAUDDHALOKA MAWATHA,COLOMBO 04.",69,UNRATED,Colombo,Colombo,Colombo Divisional Secretariat,79.855167,6.895633
HOTEL_1280,Tourist Hotels,REEFS EDGE RESORTS,"NO 300,277/4,USWETAKEIYAWA",23,UNRATED,Gampaha,Wattala Pradeshiya Sabha,Wattala Divisional Secretariat,79.856054,7.051974
HOTEL_0399,Tourist Hotels,ANANTAYA RESORT & SPA,"KAURKUPONE, BANGADENIYA,CHILAW.",74,UNRATED,Puttalam,AKKARAIPATTU,Akkaraipattu Divisional Secretariat,79.826082,7.634506
HOTEL_1281,Tourist Hotels,MELHEIM RESORT,"LOWER BLACKWOOD,BERAGALA,HAPUTALE",14,UNRATED,Badulla,Haldummulla Pradeshiya Sabha,Haldummulla Divisional Secretariat,80.918766,6.759146
HOTEL_1282,Tourist Hotels,SHINAGAWA BEACH,"NO 30,OLD GURU NIWASA ROAD,BALAPITIYA",26,UNRATED,Galle,balapitiya,Balapitiya Divisional Secretariat,80.038594,6.291066
HOTEL_1283,Tourist Hotels,ALIYA RESORT & SPA,"AUDANGAWA,KIMBISSA,SIGIRIYA.",96,UNRATED,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.7343613,7.9991963
HOTEL_1284,Tourist Hotels,RAJARATA HOTEL,"ROWING CLUB ROAD,ANURADHAPURA.",30,UNRATED,Anuradhapura,Anuradhapura,Anuradhapura East,80.418972,8.330589
HOTEL_1285,Tourist Hotels,PASSI BAY HOTEL,"103,PASSIKUDAH ROAD,PASSIKUDAH,VALACHCHENA.",22,UNRATED,Batticaloa,Batticaloa,Koralai Pattu Divisional Secretariat,81.568689,7.921889
HOTEL_1286,Tourist Hotels,THE LONG BEACH RESORT & SPA,"KOGGALA,HABARADUWA,SRI LANKA.",194,UNRATED,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.319034,5.990802
HOTEL_1287,Tourist Hotels,AVASTA RESORT AND SPA,"NO 92,NIWANTHAKA CHETHIYA ROAD,ANURADHAPURAYA",13,UNRATED,Anuradhapura,Anuradhapura,Anuradhapura East,80.416853,8.3523
HOTEL_1288,Tourist Hotels,PLEDGE 3,"NO:03,ETHTHUKALA,NEGOMBO",14,UNRATED,Gampaha,Gampaha,Gampaha Divisional Secretariat,79.84182656,7.236222401
HOTEL_1289,Tourist Hotels,UTMT RESORT,"TANGALLE ROAD,BATTHEEGAMA WEST,DIKWELLA",26,UNRATED,Matara,Dickwella,Dickwella Divisional Secretariat,80.6728793,5.9603013
HOTEL_1290,Tourist Hotels,SURIYA LUXURY RESORTS,"KAMMALA,WAIKKAL.",56,UNRATED,Puttalam,Wennappuwa Pradeshiya Sabha,Wennappuwa Divisional Secretariat,79.839145,7.300199
HOTEL_1291,Tourist Hotels,CITRUS WASKADUWA,"427,SAMANTHARA ROAD,KUDA WASKADUWA,WASKADUWA",150,UNRATED,Kalutara,Kalutara Pradeshiya Sabha,Kalutara Divisional Secretariat,79.8655563,6.9101903
HOTEL_1292,Tourist Hotels,THOMPUKANDAM VILLAGE RESORT,"NO 72,ADDAPALAM,NINTHAVUR.",10,UNRATED,Ampara,Ampara,Ninthavur Divisional Secretariat,81.8561523,7.3213613
HOTEL_1293,Tourist Hotels,LIFE AYURVEDA RESORT,"NO:18,RATNAYAKE PLACE,THALPITIYA SOUTH,WADDUWA",19,UNRATED,Kalutara,Kalutara Pradeshiya Sabha,Kalutara Divisional Secretariat,79.921694,6.673982
HOTEL_1294,Tourist Hotels,ARALIYA GREEN HILLS HOTEL,"NO:10,GLEN FALL ROAD,NUWRA ELIYA",107,UNRATED,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.764481,6.967075
HOTEL_1295,Tourist Hotels,WHISPERING PALMS HOTEL,"GALLE ROAD,YALEGAMA,INDURUWA",30,UNRATED,Galle,Galle,Galle Divisional Secretariat,80.009107,6.384061
HOTEL_1296,Tourist Hotels,MARINA PASSIKUDAH,"NO: 07, COCONUT BOARD ROAD, KALKUDAH, PASSIKUDAH",26,UNRATED,Batticaloa,Kalkudha,Koralai Pattu Divisional Secretariat,81.56346,7.92469
HOTEL_1297,Tourist Hotels,ANILANA HOTEL AND PROPERTIES LTD,"NO.1508, WARD NO.04, IRAKKANDI, NILAVELI",54,UNRATED,Trincomalee,Kuchchaveli,Kuchchaveli Divisional Secretariat,81.186779,8.7071
HOTEL_1298,Tourist Hotels,THAULLE RESORT,"NO.35 MAHADEIRA,YODAKANDIYA,TISSAMAHARAMA",28,UNRATED,Hambantota,Thissamaharama,Hambantota Divisional Secretariat,81.313441,6.263005
HOTEL_1299,Tourist Hotels,DIVYAA LAGOON,"DUTCH BAY,KANDAKULIYA,KALPITIYA",14,UNRATED,Puttalam,Kalpitiya Pradeshiya Sabha,Kalpitiya Divisional Secretariat,79.736306,8.228088
HOTEL_1300,Tourist Hotels,THE COVANRO,"NO.353.AIRPORT ROAD,NAIWALA,VEYANGODA.",39,UNRATED,Gampaha,Minuwangoda Pradeshiya Sabha,Minuwangoda Divisional Secretariat,80.036423,7.158602
HOTEL_1301,Tourist Hotels,CAPE WELIGAMA,"331, KAPPARATHOTA ROAD, KALUKANDA, WELIGAMA.",40,UNRATED,Matara,Weligama Pradeshiya Sabha,Weligama Divisional Secretariat,80.411151,5.959346
HOTEL_1302,Tourist Hotels,CALAMANSI COVE BY JETWING,"62, WIJERAMA ROAD, BRAHAKMANAWATTE, BALAPITIYA",14,UNRATED,Galle,balapitiya,Balapitiya Divisional Secretariat,80.036088,6.285364
HOTEL_1303,Tourist Hotels,RESIDENCE BY UGA ESCAPES,"NO.20,PARK SYREET,COLOMBO 02",11,UNRATED,Colombo,Colombo,Colombo Divisional Secretariat,79.858337,6.917358
HOTEL_1304,Tourist Hotels,TAPROBANA RESORT WADDUWA,"NO.354/16, RATHNAYAKE ROAD, THALPITIYA,WADDUWA.",27,UNRATED,Kalutara,Panadura Pradeshiya Sabha,Panadura Divisional Secretariat,79.92146,6.676126
HOTEL_1305,Tourist Hotels,ROYAL RETREAT SIGIRIYA,"NO-110, T.B TENNAKOON MAWATHA KIBISSA SIGIRIYA",14,UNRATED,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.7348,7.948859
HOTEL_1306,Tourist Hotels,GALAVILLA BOUTIQUE HOTEL & SPA,"AGAWATTA ESTATE MORAGOLLA,THALATHUOYA KANDY",12,UNRATED,Kandy,Kandy,Pathahewaheta Divisional Secretariat,80.695649,7.220522
HOTEL_1307,Tourist Hotels,MUTHUMUNI AYURVEDA BEACH RESORT,"NO.80/24,BEACH SIDE,MORAGALLA,BERUWALA.",34,UNRATED,Kalutara,Beruwala Pradeshiya Sabha,Beruwala Divisional Secretariat,79.983237,6.448931
HOTEL_1308,Tourist Hotels,RUINS CHAAYA,"NEW TOWN ROAD,POLONNARUWA.",12,UNRATED,Polonnaruwa,Polonnaruwa,Thamankaduwa Divisional Secretariat,81.004945,7.927893
HOTEL_1309,Tourist Hotels,W15 WELIGAMA,"506, NEW GALLE ROAD, PELHENA, WELIGAMA.",10,UNRATED,Matara,Weligama Pradeshiya Sabha,Weligama Divisional Secretariat,80.437662,5.973323
HOTEL_1310,Tourist Hotels,ANANTAMAA HOTEL,"NO.07(42),ALLES GARDEN,UPPUVELI,TRINCOMALEE",50,UNRATED,Trincomalee,Uppuveli Trinco Malee,Trincomalee Divisional Secretariat,81.217883,8.615049
HOTEL_1311,Tourist Hotels,THE STEUART BY CITRUS,"NO-45,JANADHIPATHI MAWATHA,COLOMBO-01",50,UNRATED,Colombo,Colombo,Colombo Divisional Secretariat,79.843264,6.934335
HOTEL_1312,Tourist Hotels,LAYA BEACH HOTEL,"NO.286/3,GALLE ROAD,THALPITIYA-NORTH WADDUWA.",28,UNRATED,Kalutara,Panadura Pradeshiya Sabha,Panadura Divisional Secretariat,79.919552,6.678863
HOTEL_1313,Tourist Hotels,GLORIA GRAND HOTEL,"YADDEHIMULLA ROAD,UNAWATUNA",20,UNRATED,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.248263,6.011392
HOTEL_1314,Tourist Hotels,AMARANTHE BAY RESORTS & SPA,"NO.101,ALLES GARDEN ROAD,UPPUVELI,TRINCOMALEE",27,UNRATED,Trincomalee,Trincomalee,Trincomalee Divisional Secretariat,81.215262,8.618238
HOTEL_1315,Tourist Hotels,THE BEACH BOUTIQUE,"NO.510/2,BIMPANDURA,PAMUNUGAMA.",12,UNRATED,Gampaha,Wattala Pradeshiya Sabha,Wattala Divisional Secretariat,79.849384,7.078365
HOTEL_1316,Tourist Hotels,AMALOH BY JETWING,"NO.39/6,1ST CROSS ROAD,POLHENA,MATARA.",21,UNRATED,Matara,Matara,Matara Divisional Secretariat,80.529536,5.939338
HOTEL_1317,Tourist Hotels,TALAWAKELA REST HOUSE,"KOTMALE ROAD,TALAWAKELA",10,UNRATED,Nuwara Eliya,Talawa Pradeshiya Sabha,Nuwara Eliya Divisional Secretariat,80.661498,6.941417
HOTEL_1318,Tourist Hotels,AMAARA FOREST HOTEL,"NO:115,INDIGASWEWA,SIGIRIYA.",40,UNRATED,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.747583,8.000994
HOTEL_1319,Tourist Hotels,HOTEL ROCK FORT,"GURUKANDA WATTA-DALAWELLA,UNAWATUNA",18,UNRATED,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.256339,6.003965
HOTEL_1320,Tourist Hotels,SOUTH LAKE RESORT,"KATHALUWA, AHANGAMA",24,UNRATED,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.336882,5.983588
HOTEL_1321,Tourist Hotels,HOTEL TAMARIND TREE,"MAHASENPURA,TISSAMAHARAMAYA",20,UNRATED,Hambantota,Thissamaharama,Thissamaharama Divisional Secretariat,81.296807,6.292573
HOTEL_1322,Tourist Hotels,BLACKPOOL HOTEL,"MAHAGASTHOTA HILL CLIMB, BLACKPOOL, NUWARAELIYA",50,UNRATED,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.779097,6.94233
HOTEL_1323,Tourist Hotels,JETWING KADURUKETHA,WELLAWAYA,25,UNRATED,Moneragala,Wellawaya,Wellawaya Divisional Secretariat,81.104838,6.754837
HOTEL_1324,Tourist Hotels,JETWING JAFFNA,"NO:37,MAHATHMAGANDI ROAD,JAFFNA.",53,UNRATED,Jaffna,Jaffna,Jaffna Divisional Secretariat,80.013588,9.664915
HOTEL_1325,Tourist Hotels,ANI VILLAS,"KALUKATIYAWATTA,MALIYADDA,DICKWELLA",15,UNRATED,Matara,Dickwella,Dickwella Divisional Secretariat,80.656847,5.9571
HOTEL_1326,Tourist Hotels,ROCK SIDE BEACH RESORT,"GALLE ROAD, ATHURUWELLA, INDURUWA",18,UNRATED,Galle,Bentota Pradeshiya Sabha,Benthota Divisional Secretariat,80.005415,6.395497
HOTEL_1327,Tourist Hotels,CARDAMON HOTEL NILAVELI,"WARD 2, NILAVELI, TRINCOMALEE",22,UNRATED,Trincomalee,Kuchchaveli,Kuchchaveli Divisional Secretariat,81.1990326,8.6840867
HOTEL_1328,Tourist Hotels,PASSI VILLAS PASSIKUDAH,"NO 12, LAND SIDE, KALKUDAH, PASSIKUDAH",50,UNRATED,Batticaloa,Kalkudha,Koralai Pattu Divisional Secretariat,81.5705004,7.9258409
HOTEL_1329,Tourist Hotels,VILLA THAWTHISA,"USWATHTHA IHALA, YADDEHIMULLA, UNAWATUNA",23,UNRATED,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.241116,6.011171
HOTEL_1330,Tourist Hotels,BEACON BEACH NEGOMBO,"185, PORUTHOTA ROAD, NEGAMBO.",44,UNRATED,Gampaha,Negombo,Negombo Divisional Secretariat,79.8421445,7.2503138
HOTEL_1331,Tourist Hotels,PLATINUM-1,"NO 1, BAGATALLE ROAD, COLOMBO 03",40,UNRATED,Colombo,Colombo,Colombo Divisional Secretariat,79.853385,6.900651
HOTEL_1332,Tourist Hotels,CLUB WASKADUWA BEACH,"211, JAYANTHI MAWATHA, MAHA WASKADUWA NORTH, WASKADUWA",54,UNRATED,Kalutara,Kalutara,Kalutara Divisional Secretariat,79.945675,6.616287
